AS_home_advan,AS_tournie_level,AS_left_hand_advan,AS_age,AS_fatigue,AS_rank_points,AS_serve.returnpt,AS_return.servept,AS_serve.returng,AS_return.serveg,AS_serve.returnpt_os,AS_return.servept_os,AS_serve.returng_os,AS_return.serveg_os,AS_serve.returnpt_hth,AS_return.servept_hth,AS_serve.returng_hth,AS_return.serveg_hth,AS_serve.returnpt_hth_os,AS_return.servept_hth_os,AS_serve.returng_hth_os,AS_return.serveg_hth_os,AS_serve.returnpt_co,AS_return.servept_co,AS_serve.returng_co,AS_return.serveg_co,AS_serve.returnpt_co_os,AS_return.servept_co_os,AS_serve.returng_co_os,AS_return.serveg_co_os,AS_matchw,AS_matchw_os,AS_hth_matchw,AS_hth_matchw_os,AS_matchw_co,AS_matchw_co_os,AS_tbw,AS_rank,V41.1,V42,V43,AS_win_lose_binary
0,0,0,6.52703627,8,-184,0.65532126,0.33831467,0.81621891,0.173434733,0.658215492,0.387087934,0.847655945,0.242641034,0,0,0,0,0,0,0,0,0.654439788,0.330022359,0.78336209,0.137728384,0,0,0,0,0.394618834,0.452054795,0,0,0.333333333,0,0.56,-33,0,1,0,1
0,0,-1,11.16769336,92,-878,0.629548131,0.364296453,0.779461434,0.208504653,0.628063973,0.387805202,0.77259039,0.223198057,0,0,0,0,0,0,0,0,0.634744143,0.381453596,0.825950735,0.23414398,0,0,0,0,0.459459459,0.571428571,0,0,0.571428571,0,0.592592593,-317,0,1,0,1
0,0,0,-9.29500342,124,-329,0.640481824,0.355607515,0.808301685,0.217899164,0.615096637,0.381952321,0.773532766,0.253647093,0,0,0,0,0,0,0,0,0.660545567,0.327617731,0.890069968,0.198654184,0,0,0,0,0.524531668,0.583333333,0,0,0.333333333,0,0.461538462,-31,0,1,0,1
0,0,0,14.50787132,0,353,0.648801274,0.375973765,0.765976428,0.21211448,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,133,0,1,0,0
-1,0,-1,2.72963724,0,-431,0.668175181,0.335296439,0.871486772,0.206482751,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492753623,1,0,0,0,0,0.481481481,-131,0,1,0,1
0,0,0,-5.78234087,0,-285,0.635249184,0.338360219,0.784191289,0.18875641,0.644356833,0.360871981,0.803801155,0.223336887,0.677871149,0.322109098,0.879934211,0.197916667,0.68907563,0.386792453,0.947368421,0.333333333,0.650554826,0.315220933,0.791227025,0.172391603,0.694382023,0.443137254,0.857142857,0.380952381,0.409617097,0.459016393,0.5,1,0.388888889,1,0.561904762,-56,0,1,0,0
-1,0,0,12.71731691,0,119,0.674516424,0.361035991,0.838107357,0.212066369,0.704129387,0.370290975,0.89708436,0.210304413,0,0,0,0,0,0,0,0,0.649584976,0.369240066,0.852425791,0.157327324,0.679012345,0.356000901,0.903225807,0,0.525987526,0.55,0,0,0.5,0,0.466666667,29,0,1,0,1
-1,0,0,3.04175223,0,-419,0.650852071,0.37365329,0.822482501,0.240995174,0.650501295,0.446926867,0.858485982,0.377017764,0,0,0,0,0,0,0,0,0.637622772,0.375463165,0.817284946,0.238712399,0,0,0,0,0.537848606,1,0,0,0.333333333,0,0.454545455,-67,0,1,0,1
-1,0,0,13.18822724,0,164,0.690995095,0.291088109,0.852106046,0.086699334,0.695268956,0.29696097,0.869243065,0.09420127,0.745454545,0.274509804,1,0.2,0,0,0,0,0.690377332,0.294397151,0.853631105,0.088273866,0.755328326,0.311955472,0.928492849,0.158068057,0.517146776,0.585365854,1,0,0.516129032,1,0.571095571,30,0,1,0,0
0,0,0,-10.40930869,0,39,0.626857834,0.355225053,0.772055206,0.215079407,0.622995295,0.363627228,0.761489987,0.231986394,0,0,0,0,0,0,0,0,0.638511504,0.33249118,0.826319922,0.182917323,0.646048967,0.352071309,0.848394279,0.201478756,0.515151515,0.551724138,0,0,0.375,0.6,0.504424779,10,0,1,0,1
1,0,0,-3.71526352,103,-1115,0.651879503,0.290337233,0.77645696,0.111356758,0.650882956,0.297005634,0.771803758,0.122153814,0,0,0,0,0,0,0,0,0.644806274,0.279150915,0.766945261,0.090232941,0.643892518,0.287396363,0.767399349,0.096764319,0.429613457,0.429825398,0,0,0.397664413,0.385365854,0.483093875,-4,1,0,0,0
1,0,0,15.28542094,-130,2609,0.659689532,0.319916034,0.789819327,0.126689408,0.668331305,0.319994441,0.799525598,0.134054725,0,0,0,0,0,0,0,0,0.684955948,0.3048911,0.837929467,0.090988291,0.688486913,0.308765111,0.828321994,0.099151669,0.527069073,0.522751323,0,0,0.505882353,0.53125,0.427791924,48,1,0,0,1
0,0,1,-17.68377823,117,-3050,0.625470654,0.321039967,0.75388149,0.16799702,0.625251614,0.328720095,0.750661518,0.174856359,0,0,0,0,0,0,0,0,0.616173622,0.321538979,0.738107675,0.174190003,0.61833235,0.326582411,0.738632634,0.181056716,0.393463319,0.405892752,0,0,0.391621129,0.388185654,0.421804023,-18,1,0,0,0
0,0,0,4.77481177,-71,485,0.679514758,0.357727887,0.839142862,0.226394719,0.675472853,0.358043632,0.833637675,0.22862298,0.72440678,0.385926574,0.883838384,0.244117647,0.72,0.454545455,0.888888889,0.4,0.687523846,0.360882275,0.841221256,0.228426769,0.690577095,0.359609795,0.851232358,0.228554617,0.548890956,0.543140028,0.5,1,0.590381426,0.625698324,0.514705882,2,1,0,0,1
0,0,0,-0.89801506,10,-9480,0.605937918,0.368919187,0.709346181,0.249237985,0.613090627,0.368003439,0.723923108,0.248436323,0.561009537,0.355413016,0.647838346,0.196480785,0.64865222,0.379385965,0.833333334,0.2625,0.588752998,0.364216497,0.688161001,0.237797765,0.605605786,0.356065455,0.715278438,0.222704118,0.452160937,0.449438202,0.333333333,1,0.417132216,0.413333333,0.413470533,-24,1,0,0,1
-1,0,0,-9.70294319,-58,-1885,0.689053495,0.336221601,0.877680036,0.20788493,0.685950269,0.331651398,0.867707124,0.199346188,0.656361323,0.258971084,0.875,0.078947369,0.679389313,0.302752294,0.95,0.157894737,0.699272467,0.337330995,0.901557266,0.215108272,0.690163579,0.330966525,0.889373305,0.210029176,0.481600948,0.496124031,0.5,1,0.513383063,0.49044586,0.480968858,-13,1,0,0,0
0,0,0,7.92334018,-91,3407,0.658886166,0.361256007,0.801460437,0.190958717,0.650851956,0.357947626,0.783833025,0.192016591,0.730769231,0.442622951,1,0.333333333,0.730769231,0.442622951,1,0.333333333,0.669054205,0.375393214,0.814510835,0.222748754,0.650789986,0.373364122,0.790863978,0.223282592,0.639347235,0.604238921,1,1,0.728971963,0.677852349,0.653465347,70,1,0,0,1
0,0,1,-0.67351129,33,-1610,0.65365663,0.340604894,0.808741939,0.180499505,0.658106558,0.344060439,0.817498608,0.187265523,0.68271605,0.318791209,0.797619048,0.228571429,0.765432099,0.417582418,0.928571429,0.357142857,0.653980127,0.347812068,0.816774626,0.179145203,0.653575954,0.340123367,0.814724254,0.168793432,0.478210455,0.483936767,0.5,1,0.472599296,0.453416149,0.463382157,-13,1,0,0,1
-1,0,0,7.1211499,-110,485,0.647412009,0.380474061,0.805472748,0.264090347,0.649500285,0.379367741,0.806337763,0.258819628,0.715791235,0.49780088,0.95,0.435714286,0.715791235,0.49780088,0.95,0.435714286,0.649421245,0.369465667,0.798164994,0.250877167,0.654714953,0.369199271,0.799097613,0.252137887,0.563480742,0.559921415,1,1,0.506459948,0.526748971,0.511627907,14,1,0,0,0
0,0,-1,3.37303217,-154,10314,0.649347836,0.411126156,0.795783353,0.308226648,0.666392977,0.402710536,0.827863074,0.290401116,0,0,0,0,0,0,0,0,0.652450653,0.413097598,0.806952859,0.308489617,0.680409359,0.383684642,0.904200751,0.209565139,0.665021157,0.715116279,0,0,0.7375,0.8,0.650385604,82,1,0,0,1
0,0,0,0.89253936,25,375,0.60566881,0.378181107,0.724626639,0.261650048,0.604171341,0.371944161,0.722882515,0.248878366,0.647451457,0.346590909,0.870535715,0.164583334,0.669902913,0.318181818,0.8125,0.0625,0.608122503,0.375875373,0.728668991,0.254514765,0.626088601,0.372597405,0.764760804,0.248048518,0.47972973,0.47767596,1,1,0.451515152,0.522580645,0.550887021,8,1,0,0,0
0,0,0,-4.03285421,70,-675,0.66258646,0.338987727,0.837379058,0.212068375,0.667108516,0.334566966,0.845868031,0.204222007,0.717948718,0.202702703,0.857142857,0.066666667,0.717948718,0.202702703,0.857142857,0.066666667,0.670678974,0.335162136,0.853217503,0.201196508,0.667832829,0.323446934,0.84486153,0.176218051,0.469482728,0.495678699,0,0,0.494456763,0.524390244,0.45814978,-8,1,0,0,1
0,0,0,-3.4880219,102,-28,0.645952775,0.37851189,0.799486329,0.24325365,0.646314775,0.368548012,0.791675335,0.23330045,0,0,0,0,0,0,0,0,0.653484216,0.345336149,0.812930548,0.190061788,0.648859881,0.359450015,0.79313023,0.215416768,0.547945205,0.512195122,0,0,0.636363636,0.636363636,0.659793814,-3,1,0,0,1
0,0,0,-9.75496236,-70,1245,0.65895924,0.359753985,0.824090348,0.221090278,0.66297686,0.358586859,0.820874951,0.21807492,0.597014925,0.280898876,0.933333333,0.066666667,0,0,0,0,0.675437542,0.366582608,0.843199797,0.227658118,0.69072354,0.355446983,0.86034138,0.206242552,0.546694895,0.56173913,0,0,0.596523898,0.641791045,0.505154639,27,1,0,0,1
0,0,-1,1.48391512,110,-947,0.640226087,0.371855731,0.802231598,0.236639983,0.634375034,0.370076857,0.794450873,0.234705198,0,0,0,0,0,0,0,0,0.628694455,0.370507413,0.788353734,0.225055515,0.619660494,0.369805934,0.77496673,0.229970022,0.490878235,0.472222222,0,0,0.432835821,0.434782609,0.473909936,-76,1,0,0,0
0,0,0,1.81519507,90,-336,0.647784219,0.386870161,0.795144346,0.273375977,0.686016654,0.386703816,0.888312083,0.26841939,0.602571375,0.40122752,0.690476191,0.302631579,0,0,0,0,0.659266181,0.392632565,0.817891043,0.281073713,0.665878419,0.402356676,0.866747276,0.289409113,0.568406206,0.68627451,0.5,0,0.673469388,0.764705882,0.492063492,-4,1,0,0,1
0,0,-1,1.30869268,-78,450,0.627755097,0.382627859,0.770930352,0.248727876,0.646807574,0.380531323,0.80833972,0.250307054,0.618910425,0.36094053,0.721052632,0.231578948,0.695652174,0.394957983,0.842105263,0.263157895,0.633802497,0.386311492,0.787180305,0.245446898,0.627128878,0.364305455,0.7826512,0.194761333,0.544251447,0.625,0.5,1,0.61038961,0.4,0.58271237,44,1,0,0,0
0,0,0,-3.8110883,-95,1493,0.643880883,0.395049853,0.798574659,0.280456061,0.638656314,0.41883075,0.791700595,0.309678047,0,0,0,0,0,0,0,0,0.641417132,0.434473136,0.836806554,0.372268762,0.692200124,0.415768996,0.96655893,0.279174767,0.635152284,0.668246445,0,0,0.8125,1,0.436893204,428,1,0,0,1
1,0,0,10.03969883,-97,2939,0.687589601,0.316012897,0.864907954,0.12769373,0.694109579,0.318106143,0.868700426,0.140322161,0,0,0,0,0,0,0,0,0.702944817,0.322492309,0.903496377,0.133084182,0.71722258,0.317491984,0.931743521,0.170109356,0.569692058,0.505154639,0,0,0.588235294,0.5,0.530201342,97,1,0,0,1
0,0,0,3.44147844,-71,3851,0.659039674,0.380320768,0.816260356,0.246793343,0.657732701,0.37326241,0.807045527,0.225255034,0,0,0,0,0,0,0,0,0.678968284,0.386672562,0.837119252,0.294642981,0.698555462,0.367296525,0.857319543,0.266851974,0.62179869,0.588690937,0,0,0.614485981,0.7,0.588832487,50,1,0,0,0
0,0,0,-8.49828884,124,-304,0.61639582,0.377190551,0.745333348,0.239146457,0.621000507,0.36228113,0.756841602,0.218832581,0.517241379,0.426666667,0.538461538,0.333333333,0.517241379,0.426666667,0.538461538,0.333333333,0.655393941,0.390516577,0.841596237,0.22524389,0.648464148,0.431677018,0.935945742,0.269572402,0.498670213,0.459459459,0,0,0.705882353,1,0.577878104,-21,1,0,0,1
0,0,1,4.5065024,0,-1154,0.637548181,0.363009178,0.779993747,0.197082195,0.630690197,0.349953941,0.772248595,0.178856404,0,0,0,0,0,0,0,0,0.634845736,0.357896173,0.779223656,0.187849263,0.63921334,0.345192888,0.785081256,0.148285263,0.474576271,0.425512935,0,0,0.381062356,0.333333333,0.398148148,-56,1,0,0,0
0,0,0,9.88911705,68,180,0.671152293,0.385015527,0.833859525,0.265741899,0.666277034,0.383753973,0.82587883,0.269340129,0,0,0,0,0,0,0,0,0.667193052,0.429018772,0.874105741,0.331596035,0.669421487,0.388305848,1,0.282051282,0.669421488,0.65,0,0,1,0,0.643356643,31,1,0,0,1
0,0,0,-2.12731006,150,-240,0.621909557,0.356663077,0.747813632,0.189421173,0.619756092,0.348600679,0.745651571,0.1852666,0.62745098,0.557692308,0.875,0.714285714,0.62745098,0.557692308,0.875,0.714285714,0.611085858,0.345110524,0.727513934,0.15234524,0.613503667,0.342002526,0.717587069,0.165897501,0.483339436,0.448936912,1,1,0.411764706,0.369230769,0.486373166,-13,1,0,0,1
0,0,0,-0.50102669,133,-3225,0.617689013,0.352300634,0.744284285,0.209868929,0.618228618,0.343817614,0.742402213,0.193100185,0.588235294,0.290322581,0.666666667,0,0.588235294,0.290322581,0.666666667,0,0.598843739,0.343697277,0.709423182,0.195040969,0.598265662,0.348036338,0.687654018,0.214547164,0.393865936,0.387841477,0,0,0.324074074,0.285714286,0.350797267,-38,1,0,0,1
0,0,1,9.65092403,140,-665,0.643029292,0.32655214,0.792045122,0.154697359,0.641646065,0.319342484,0.796982586,0.135201922,0.689321773,0.284030081,0.904220779,0.105882353,0.669785128,0.255942029,0.892045455,0.05882353,0.646732809,0.315352669,0.791540997,0.135458188,0.62842384,0.333687639,0.775971941,0.157899499,0.459854783,0.411764706,0.333333333,0,0.417142857,0.333333333,0.47308879,-65,1,0,0,0
0,0,0,2.0862423,152,-2137,0.622574883,0.352647777,0.767608429,0.204613745,0.626932988,0.354345559,0.775223617,0.218359095,0.544303797,0.253968254,0.7,0.1,0,0,0,0,0.608031613,0.340814267,0.713998768,0.17474442,0.594291959,0.335144885,0.66806552,0.192676969,0.380168964,0.421901056,0,0,0.292134831,0.272727273,0.385570209,-65,1,0,0,1
1,0,0,-5.03216974,95,-662,0.628852061,0.314951654,0.73115028,0.119813475,0.63966054,0.314681125,0.751917307,0.122140525,0.663157895,0.282828283,0.8,0.0625,0.663157895,0.282828283,0.8,0.0625,0.629304518,0.30046299,0.72265855,0.122132713,0.663073786,0.296622764,0.79773253,0.110019646,0.453001133,0.479452055,0,0,0.636363636,0.75,0.583333333,-34,1,0,0,1
0,0,0,6.91854894,-83,599,0.636093868,0.35102243,0.767006362,0.181935119,0.638069891,0.347343531,0.768717852,0.17552987,0,0,0,0,0,0,0,0,0.653151734,0.329167285,0.787730658,0.143252342,0.666077694,0.347918161,0.822418596,0.203516873,0.512686372,0.518057285,0,0,0.505154639,0.75,0.528301887,66,1,0,0,0
0,0,0,8.26009582,0,3629,0.666360408,0.390663185,0.807100652,0.261004992,0.663641129,0.389497452,0.806003168,0.263471212,0,0,0,0,0,0,0,0,0.665215523,0.39517413,0.803472024,0.248062443,0.662856958,0.398369627,0.781694782,0.261771221,0.652173913,0.635051984,0,0,0.682119205,0.712765957,0.536345776,41,1,0,0,1
1,0,0,3.32375086,162,-2312,0.644385011,0.334255569,0.802741896,0.162030796,0.645671123,0.335175502,0.806400953,0.167783321,0,0,0,0,0,0,0,0,0.644019173,0.348764933,0.805646123,0.170393206,0.606015472,0.338254431,0.735349461,0.160682412,0.438295517,0.407832898,0,0,0.444444444,0,0.549839228,-50,1,0,0,0
0,0,-1,3.00616016,149,-410,0.631716928,0.347040325,0.770189212,0.190457294,0.634657022,0.337435919,0.783322991,0.161664939,0.684210526,0.376344086,0.866666667,0.214285714,0,0,0,0,0.642399448,0.339480352,0.790070774,0.17475187,0.627697964,0.33679392,0.779335182,0.123456868,0.475744681,0.522580645,0,0,0.489655172,0.4,0.506283662,-30,1,0,0,1
1,0,0,1.60985626,-91,570,0.6456206,0.338853917,0.790625173,0.18119839,0.638140518,0.334475083,0.770501885,0.17870244,0,0,0,0,0,0,0,0,0.675263381,0.304315295,0.827735451,0.137301196,0.6872615,0.299437343,0.834281888,0.151846922,0.51627907,0.481481481,0,0,0.714285714,0.666666667,0.57,61,1,0,0,1
0,0,0,-15.04996578,-74,6275,0.631378074,0.389244815,0.758535991,0.268210354,0.626879398,0.383970686,0.752344304,0.253323072,0.601425037,0.452010668,0.717521368,0.371153846,0.601425037,0.452010668,0.717521368,0.371153846,0.630108747,0.384922032,0.754085952,0.268750534,0.619831415,0.361380725,0.734602121,0.217456228,0.604067797,0.583732057,0.75,0.75,0.586016559,0.512195122,0.586206897,152,1,0,0,0
-1,0,-1,6.16016427,0,-620,0.68841514,0.345653001,0.893000914,0.182901307,0.661905467,0.347317618,0.877018116,0.17105735,0,0,0,0,0,0,0,0,0.592140821,0.371318093,0.715321119,0.272998015,0.551564722,0.38450822,0.611111111,0.289473684,0.516129032,0.411764706,0,0,0.333333333,0,0.5078125,-360,1,0,0,1
0,0,1,2.74880219,0,-53,0.662606518,0.348347176,0.851391433,0.200576196,0.658300431,0.324430865,0.83348205,0.143774042,0.697247706,0.455223881,0.894736842,0.388888889,0,0,0,0,0.662448359,0.354372362,0.862954172,0.221938094,0.668647676,0.314629027,0.876749439,0.154300428,0.538681948,0.431578947,1,0,0.61682243,0.384615385,0.474719101,-13,1,0,0,1
0,0,1,5.83162217,0,420,0.658466975,0.36783936,0.852246704,0.243935367,0.686201555,0.350024696,0.894768754,0.196847239,0,0,0,0,0,0,0,0,0.649601694,0.378013681,0.805526197,0.29459797,0,0,0,0,0.574468085,0.512820513,0,0,0.4,0,0.526315789,58,1,0,0,0
0,0,0,-0.83504449,0,-33,0.65344529,0.338105285,0.83958926,0.179407213,0.651714538,0.338503378,0.842652602,0.18862553,0,0,0,0,0,0,0,0,0.653636151,0.320437939,0.879024222,0.150577912,0.686451134,0.332157145,0.933621788,0.178141954,0.454005935,0.508235294,0,0,0.333333333,1,0.428571429,-2,1,0,0,1
0,0,0,1.62902122,0,-257,0.62410711,0.367066314,0.767100761,0.243359895,0.627194039,0.312388283,0.775500224,0.093913136,0,0,0,0,0,0,0,0,0.59021622,0.358981106,0.697194207,0.21892471,0,0,0,0,0.48,0.318181818,0,0,0.285714286,0,0.186440678,-41,1,0,0,0
0,0,0,8.65982204,0,410,0.66437256,0.347727239,0.83206539,0.180569013,0.676783133,0.343869948,0.845894432,0.181493884,0,0,0,0,0,0,0,0,0.644320906,0.358044165,0.801373197,0.209090671,0.612873507,0.300990563,0.725514549,0.169929697,0.509322419,0.524352332,0,0,0.459459459,0.272727273,0.522727273,39,1,0,0,1
0,0,0,-4.49281314,0,349,0.633440221,0.353592305,0.776893917,0.211543238,0.646881341,0.3591996,0.807542648,0.208821388,0.524271845,0.325,0.5,0.133333333,0.524271845,0.325,0.5,0.133333333,0.654797772,0.366304994,0.835496146,0.24238043,0.621026622,0.419883337,0.747582563,0.320625899,0.488817891,0.568862275,0,0,0.584070796,0.666666667,0.482758621,41,1,0,0,1
0,0,1,7.4770705,0,-183,0.608101661,0.340079604,0.740435623,0.144214615,0.613395167,0.342308963,0.763718534,0.143558707,0,0,0,0,0,0,0,0,0.590087527,0.349672247,0.763636363,0,0,0,0,0,0.361702128,0.375,0,0,0,0,0.396551724,-23,1,0,0,0
0,0,-1,-7.63039015,0,135,0.653648769,0.365797977,0.826485925,0.230598783,0.658853716,0.368346431,0.843589682,0.225176771,0.711243873,0.395833334,0.836898396,0.20855615,0.765625,0.4,0.909090909,0.181818182,0.668503031,0.358949293,0.875467498,0.199466701,0.661020134,0.340064867,0.887513816,0.124007153,0.474633836,0.503154574,0.5,1,0.393034826,0.15625,0.508196721,27,1,0,0,0
0,0,-1,-1.0513347,0,-135,0.635045796,0.374307083,0.771504147,0.232743464,0.626884342,0.357848597,0.754174935,0.189228851,0,0,0,0,0,0,0,0,0.651872657,0.379371637,0.815466324,0.242277569,0.643168086,0.35671776,0.780528282,0.205651149,0.512084592,0.344827586,0,0,0.558408216,0.347826087,0.476351351,-14,1,0,0,0
1,0,0,-7.34291581,0,-132,0.670040551,0.303773368,0.82239504,0.108114274,0.675289193,0.308151821,0.818561866,0.113175958,0,0,0,0,0,0,0,0,0.679470886,0.281450314,0.851262779,0.067346981,0.681799349,0.288904523,0.801441295,0.071274166,0.473684211,0.488,0,0,0.2,0.4,0.507042254,-13,1,0,0,1
0,0,0,-11.321013,0,-573,0.626630156,0.365803156,0.786755635,0.203065926,0.631878083,0.36421462,0.812137034,0.196163316,0,0,0,0,0,0,0,0,0.610348021,0.39100848,0.707797596,0.256071088,0.549047298,0.416039107,0.655737705,0.28852459,0.285714286,0.260869565,0,0,0.315789474,0,0,-136,1,0,0,0
0,0,0,4.72826831,0,111,0.6014519,0.35965501,0.733386574,0.197300877,0.595143702,0.344537966,0.721051262,0.170257293,0,0,0,0,0,0,0,0,0.610300326,0.354122529,0.754350971,0.204852253,0.587524836,0.329776774,0.695554335,0.179062775,0.434243176,0.389261745,0,0,0.346153846,0.2,0.589473684,27,1,0,0,0
-1,0,0,3.95893224,0,544,0.661424694,0.384324973,0.842645975,0.274117239,0.662316819,0.383750501,0.843421286,0.271481833,0,0,0,0,0,0,0,0,0.694876679,0.401099898,0.909090909,0.318011758,0.694876679,0.401099898,0.909090909,0.318011758,0.607003891,0.630769231,0,0,1,1,0.436363636,97,1,0,0,1
0,0,0,6.90212183,0,57,0.642441423,0.307005966,0.750034324,0.09964577,0.700480349,0.295730601,0.883582446,0.086688773,0,0,0,0,0,0,0,0,0.669002851,0.339443721,0.821414138,0.132514225,0.701836051,0.360315102,0.878243513,0.152023944,0.513368984,1,0,0,0.714285714,1,0.690789474,12,1,0,0,0
0,0,0,-11.00068446,0,-74,0.658233845,0.344708768,0.829521951,0.187988966,0.664635134,0.355499835,0.836981494,0.211918274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.496402878,0,0,0,0,0.475,-17,1,0,0,1
0,0,0,2.68583162,128,-1525,0.654665488,0.339835862,0.780276817,0.166070227,0.661345044,0.336524352,0.799923675,0.160254404,0.804597701,0.380289066,1,0.202020202,0.804597701,0.380289066,1,0.202020202,0.650756011,0.327337599,0.771912182,0.14780514,0.644810033,0.346264416,0.77859984,0.168176046,0.499931591,0.507658643,1,1,0.460465116,0.486486486,0.541103018,-6,1,0,0,0
0,0,0,8.67624914,135,1825,0.677034402,0.341293565,0.807292743,0.164716482,0.667458544,0.336727717,0.780548943,0.158088527,0.806451613,0.352112676,1,0.1,0.806451613,0.352112676,1,0.1,0.679953448,0.450725457,0.831932773,0.34375,0,0,0,0,0.610091743,0.558558559,1,1,1,0,0.655737705,116,1,0,0,1
0,0,0,-15.51266256,245,-3802,0.613732369,0.319002078,0.747195159,0.170688,0.612210257,0.32485048,0.741738677,0.183861804,0,0,0,0,0,0,0,0,0.588442719,0.32643978,0.697107245,0.173069125,0.585294616,0.324904782,0.690681552,0.170701955,0.321118611,0.341023069,0,0,0.244897959,0.244897959,0.36196319,-63,1,0,0,0
0,0,1,9.96577687,-45,5690,0.657151393,0.402316003,0.800182909,0.319804762,0.657797829,0.381426526,0.804108762,0.281508475,0.700513784,0.427762638,0.907801088,0.301839827,0.678397677,0.407112488,0.905594406,0.241161616,0.66332816,0.393539692,0.799621158,0.301975625,0.660831443,0.36412051,0.797846704,0.244945181,0.604447647,0.605805411,1,1,0.639084507,0.641509434,0.564516129,11,1,0,0,1
0,0,0,-14.51334702,-94,3171,0.71314833,0.344657654,0.912608351,0.21596959,0.715166276,0.336259309,0.919544537,0.193231123,0,0,0,0,0,0,0,0,0.717990745,0.352234762,0.9199083,0.231294521,0.715650788,0.338196012,0.917778884,0.193964933,0.589086128,0.566127498,0,0,0.642672191,0.58,0.546511628,81,1,0,0,1
0,0,0,0.6735113,39,-1365,0.656462141,0.325130365,0.831814131,0.179090514,0.661130035,0.322346575,0.840580685,0.185415823,0.643786489,0.273268399,0.875,0.09375,0.654545455,0.273809524,0.9375,0.125,0.653908678,0.320258568,0.834408135,0.153905984,0.642012894,0.327389255,0.797851366,0.203625648,0.430894309,0.460431655,0.5,1,0.373433584,0.304347826,0.423631124,-41,1,0,0,0
0,0,0,-13.41820671,-13,-3080,0.627506178,0.338292038,0.761467724,0.210591422,0.62844605,0.335811486,0.76122122,0.202509083,0,0,0,0,0,0,0,0,0.618512269,0.334642925,0.749700121,0.205444868,0.623323509,0.33848113,0.747215218,0.20892638,0.402465555,0.412568655,0,0,0.375536481,0.404878049,0.43902439,-19,1,0,0,0
0,0,0,3.59753593,54,-9795,0.609532203,0.339873103,0.71461258,0.196983828,0.612147334,0.327763721,0.726222909,0.183362561,0,0,0,0,0,0,0,0,0.604791175,0.326515255,0.70888328,0.169935468,0.60943917,0.296916363,0.727122835,0.122623078,0.401968827,0.385245902,0,0,0.339468303,0.234782609,0.44,-38,1,0,0,1
0,0,1,-1.37713894,23,-1115,0.616708743,0.354163218,0.742256122,0.202777978,0.611855862,0.328701199,0.721128687,0.142779627,0,0,0,0,0,0,0,0,0.6148292,0.345827031,0.734426329,0.193566816,0.608530001,0.314181164,0.714838848,0.142829651,0.416108832,0.318181818,0,0,0.412698413,0.333333333,0.535697173,-72,1,0,0,0
0,0,0,8.6844627,75,-2495,0.615685757,0.376659755,0.744439451,0.248421636,0.626875081,0.377051389,0.774016499,0.247305888,0.612552614,0.339878819,0.718771044,0.136162911,0.623600452,0.340175371,0.707323232,0.140782828,0.60958002,0.370651784,0.737411784,0.228858713,0.626369739,0.370497032,0.803236578,0.218850537,0.435897436,0.478445982,0,0,0.414529915,0.449275362,0.494710641,-21,1,0,0,0
0,0,0,-7.1211499,45,-3392,0.614712801,0.345169427,0.742883323,0.187661558,0.616612669,0.347499806,0.746298439,0.201251768,0.634408602,0.420454545,0.75,0.375,0.634408602,0.420454545,0.75,0.375,0.597467113,0.3175539,0.714356814,0.149975534,0.587033666,0.309297087,0.672503525,0.143023949,0.330582302,0.351351351,1,1,0.1,0.125,0.328358209,-60,1,0,0,1
0,0,-1,10.54346338,12,1610,0.669671566,0.370658099,0.826337561,0.235550931,0.659393253,0.366148916,0.816996736,0.229242386,0.744680851,0.483333333,0.888888889,0.444444444,0.744680851,0.483333333,0.888888889,0.444444444,0.667209984,0.374116532,0.82127575,0.233662896,0.661594126,0.367404016,0.82049185,0.228131946,0.557013806,0.525308379,1,1,0.569518717,0.5,0.551314673,14,1,0,0,0
0,0,0,-3.63586584,255,-3470,0.627453209,0.320692412,0.76160865,0.165069467,0.63013635,0.321621104,0.762407081,0.163407699,0.630947614,0.266274077,0.809453228,0.085858586,0.630947614,0.266274077,0.809453228,0.085858586,0.622912073,0.327334778,0.75224024,0.181759402,0.624387532,0.331207094,0.75250288,0.18540634,0.410696266,0.426350109,0,0,0.407098121,0.423312883,0.489130435,-36,1,0,0,0
0,0,0,-1.41546886,17,-2115,0.625990799,0.371348685,0.76971538,0.236357037,0.625257995,0.364525891,0.771593204,0.232345579,0.59223301,0.403361345,0.666666667,0.3125,0,0,0,0,0.610878457,0.360077482,0.737444315,0.197235077,0.606916477,0.358441065,0.741076428,0.195654633,0.465645514,0.46412667,0,0,0.41509434,0.464285714,0.444719881,-89,1,0,0,0
0,0,0,3.95619439,95,-1715,0.624935744,0.370521102,0.75992405,0.242184545,0.618756944,0.370373154,0.746563426,0.244129924,0,0,0,0,0,0,0,0,0.626721179,0.371318394,0.780251805,0.229335534,0.615528328,0.361094369,0.750574361,0.21206146,0.469261236,0.454545455,0,0,0.463414634,0.375,0.494652406,-98,1,0,0,1
